timeStamp,iopv,time,date,iopv_lag
2020-04-20 10:22:45.400,2.801,10:22:45.400000,2020-04-20,2.802
2020-04-20 10:22:48.560,2.802,10:22:48.560000,2020-04-20,2.801
2020-04-20 10:23:00.511,2.801,10:23:00.511000,2020-04-20,2.802
2020-04-20 10:23:03.541,2.802,10:23:03.541000,2020-04-20,2.801
2020-04-20 10:23:33.471,2.803,10:23:33.471000,2020-04-20,2.802
2020-04-20 10:23:39.561,2.802,10:23:39.561000,2020-04-20,2.803
2020-04-20 10:23:45.511,2.803,10:23:45.511000,2020-04-20,2.802
2020-04-20 10:23:48.550,2.802,10:23:48.550000,2020-04-20,2.803
2020-04-20 10:24:00.541,2.801,10:24:00.541000,2020-04-20,2.802
2020-04-20 10:24:03.550,2.8,10:24:03.550000,2020-04-20,2.801
2020-04-20 10:24:24.551,2.801,10:24:24.551000,2020-04-20,2.8
2020-04-20 10:24:39.570,2.8,10:24:39.570000,2020-04-20,2.801
2020-04-20 10:24:45.541,2.801,10:24:45.541000,2020-04-20,2.8
2020-04-20 10:24:48.570,2.8,10:24:48.570000,2020-04-20,2.801
2020-04-20 10:24:54.551,2.801,10:24:54.551000,2020-04-20,2.8
2020-04-20 10:25:00.550,2.8,10:25:00.550000,2020-04-20,2.801
2020-04-20 10:25:03.570,2.801,10:25:03.570000,2020-04-20,2.8
2020-04-20 10:25:45.551,2.802,10:25:45.551000,2020-04-20,2.801
2020-04-20 10:25:48.560,2.801,10:25:48.560000,2020-04-20,2.802
2020-04-20 10:26:09.571,2.802,10:26:09.571000,2020-04-20,2.801
2020-04-20 10:26:15.580,2.801,10:26:15.580000,2020-04-20,2.802
2020-04-20 10:26:33.500,2.8,10:26:33.500000,2020-04-20,2.801
2020-04-20 10:26:39.551,2.801,10:26:39.551000,2020-04-20,2.8
2020-04-20 10:27:09.561,2.8,10:27:09.561000,2020-04-20,2.801
2020-04-20 10:27:15.560,2.801,10:27:15.560000,2020-04-20,2.8
2020-04-20 10:27:54.570,2.8,10:27:54.570000,2020-04-20,2.801
2020-04-20 10:28:09.560,2.801,10:28:09.560000,2020-04-20,2.8
2020-04-20 10:28:15.561,2.8,10:28:15.561000,2020-04-20,2.801
2020-04-20 10:28:30.550,2.801,10:28:30.550000,2020-04-20,2.8
2020-04-20 10:30:09.601,2.802,10:30:09.601000,2020-04-20,2.801
2020-04-20 10:30:15.591,2.801,10:30:15.591000,2020-04-20,2.802
2020-04-20 10:30:24.541,2.8,10:30:24.541000,2020-04-20,2.801
2020-04-20 10:30:39.591,2.799,10:30:39.591000,2020-04-20,2.8
2020-04-20 10:30:45.590,2.8,10:30:45.590000,2020-04-20,2.799
2020-04-20 10:30:48.591,2.799,10:30:48.591000,2020-04-20,2.8
2020-04-20 10:31:48.560,2.8,10:31:48.560000,2020-04-20,2.799
2020-04-20 10:32:00.590,2.799,10:32:00.590000,2020-04-20,2.8
2020-04-20 10:32:18.600,2.8,10:32:18.600000,2020-04-20,2.799
2020-04-20 10:32:24.590,2.799,10:32:24.590000,2020-04-20,2.8
2020-04-20 10:32:48.590,2.8,10:32:48.590000,2020-04-20,2.799
2020-04-20 10:32:53.141,2.799,10:32:53.141000,2020-04-20,2.8
2020-04-20 10:33:09.601,2.8,10:33:09.601000,2020-04-20,2.799
2020-04-20 10:33:15.621,2.799,10:33:15.621000,2020-04-20,2.8
2020-04-20 10:33:23.231,2.8,10:33:23.231000,2020-04-20,2.799
2020-04-20 10:34:18.570,2.801,10:34:18.570000,2020-04-20,2.8
2020-04-20 10:34:24.431,2.8,10:34:24.431000,2020-04-20,2.801
2020-04-20 10:36:24.610,2.799,10:36:24.610000,2020-04-20,2.8
2020-04-20 10:37:54.620,2.8,10:37:54.620000,2020-04-20,2.799
2020-04-20 10:38:45.591,2.801,10:38:45.591000,2020-04-20,2.8
2020-04-20 10:38:48.630,2.8,10:38:48.630000,2020-04-20,2.801
2020-04-20 10:39:00.631,2.801,10:39:00.631000,2020-04-20,2.8
2020-04-20 10:39:09.620,2.8,10:39:09.620000,2020-04-20,2.801
2020-04-20 10:39:15.581,2.801,10:39:15.581000,2020-04-20,2.8
2020-04-20 10:39:24.610,2.8,10:39:24.610000,2020-04-20,2.801
2020-04-20 10:39:28.391,2.801,10:39:28.391000,2020-04-20,2.8
2020-04-20 10:40:09.611,2.802,10:40:09.611000,2020-04-20,2.801
