timestamp,Iopv
26:32.4,2.793
26:35.3,2.793
26:38.4,2.793
26:41.5,2.793
26:44.4,2.793
26:47.4,2.793
26:50.4,2.794
26:53.4,2.794
26:56.5,2.793
26:59.4,2.793
27:02.4,2.793
27:05.4,2.793
27:08.4,2.793
27:11.4,2.793
27:14.4,2.794
27:17.4,2.794
27:20.5,2.793
27:23.4,2.793
27:26.4,2.795
27:29.4,2.794
27:32.4,2.794
27:35.4,2.795
27:38.4,2.795
27:41.5,2.794
27:44.4,2.795
27:47.3,2.795
27:50.4,2.795
27:53.4,2.795
27:56.4,2.796
27:59.5,2.795
28:02.4,2.795
28:05.4,2.796
28:08.4,2.796
28:11.4,2.796
28:14.5,2.796
28:17.4,2.796
28:20.4,2.797
28:23.4,2.797
28:26.4,2.797
28:29.4,2.797
28:32.5,2.797
28:35.4,2.797
28:38.4,2.797
28:41.4,2.797
28:44.5,2.797
28:47.5,2.797
28:50.4,2.798
28:53.4,2.798
28:56.4,2.798
28:59.4,2.798
29:02.4,2.798
29:05.4,2.797
29:08.4,2.797
29:11.4,2.797
29:14.4,2.797
29:17.4,2.797
29:20.4,2.798
29:23.5,2.798
29:26.5,2.797
29:29.4,2.797
29:32.4,2.797
29:35.5,2.797
29:38.4,2.797
29:41.5,2.798
29:44.4,2.797
29:47.4,2.797
29:50.5,2.796
29:53.4,2.796
29:56.4,2.797
29:59.5,2.797
30:02.5,2.797
30:05.4,2.797
30:08.4,2.797
30:11.5,2.797
30:14.5,2.797
30:17.5,2.797
30:20.5,2.797
30:23.4,2.797
30:26.4,2.797
30:29.4,2.797
30:32.4,2.797
30:35.4,2.796
30:38.4,2.796
30:41.4,2.796
30:44.5,2.795
30:47.4,2.795
30:50.5,2.796
30:53.4,2.796
30:56.4,2.796
30:59.5,2.796
31:02.5,2.796
31:05.4,2.795
31:08.5,2.795
31:11.5,2.796
31:14.4,2.796
31:17.5,2.796
31:20.4,2.796
31:23.5,2.796
31:26.4,2.795
31:29.5,2.795
31:32.5,2.795
31:35.4,2.796
31:38.5,2.796
31:41.4,2.796
31:44.5,2.796
31:47.4,2.796
31:50.5,2.796
31:53.4,2.796
31:56.5,2.796
31:59.5,2.796
32:02.5,2.796
32:05.5,2.796
32:08.5,2.796
32:11.5,2.797
32:14.4,2.797
32:17.5,2.797
32:19.8,2.798
32:20.5,2.798
32:23.5,2.798
